Time,BUS10Va,BUS10Vb,BUS10Vc,BUS14Va,BUS14Vb,BUS14Vc,BUS6Va,BUS6Vb,BUS6Vc,L2Ia_FLT,L2Ib_FLT,L2Ic_FLT,L6Ia_FLT,L6Ib_FLT,L6Ic_FLT,L4Ia_FLT,L4Ib_FLT,L4Ic_FLT,UCM3PhXabc_0,UCM3PhXabc_1,UCM3PhXabc_2,UCM4PhXabc_0,UCM4PhXabc_1,UCM4PhXabc_2,UCM3Xabc_0,UCM3Xabc_1,UCM3Xabc_2,UCM4Xabc_0,UCM4Xabc_1,UCM4Xabc_2
2.3895448079E-3,4.7104995117E3,-20.704095703E3,5.4620371094E3,13.180823242E3,-20.726591797E3,6.2930585938E3,6.3795185547E3,-20.812207031E3,5.6174194336E3,11.386012658E-3,-19.579684362E-3,7.1979481727E-3,39.806755066E0,-22.179150954E-3,3.951031249E-3,5.7536340319E-3,-20.771667361E-3,5.5591859855E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,6.3795185547E3,-20.812207031E3,5.6174194336E3,10.992814453E3,-20.586703125E3,6.2424331055E3
2.4395448079E-3,4.9323154297E3,-20.661980469E3,5.1853232422E3,13.424867188E3,-20.6593125E3,5.9741005859E3,6.6118310547E3,-20.758119141E3,5.3405566406E3,11.627489701E-3,-19.518977031E-3,6.9004050456E-3,43.103919983E0,-22.204156965E-3,3.6091073416E-3,5.9820120223E-3,-20.722068846E-3,5.2823792212E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,6.6118310547E3,-20.758119141E3,5.3405566406E3,11.24E3,-20.521263672E3,5.9457724609E3
2.4895448079E-3,5.1520327148E3,-20.615265625E3,4.9071201172E3,13.665368164E3,-20.586451172E3,5.6535532227E3,6.8384799805E3,-20.700773438E3,5.058862793E3,11.864547618E-3,-19.452758133E-3,6.5998788923E-3,46.395298004E0,-22.224703804E-3,3.2663496677E-3,6.206063088E-3,-20.668709651E-3,5.0019947812E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,6.8384799805E3,-20.700773438E3,5.058862793E3,11.482729492E3,-20.450191406E3,5.6462075195E3
2.5395448079E-3,5.3694926758E3,-20.563832031E3,4.6275571289E3,13.902117188E3,-20.507951172E3,5.3313413086E3,7.0593510742E3,-20.640179688E3,4.7721728516E3,12.097014114E-3,-19.380927086E-3,6.2963059172E-3,49.677494049E0,-22.240784019E-3,2.9228755739E-3,6.4256563783E-3,-20.611552522E-3,4.7179786488E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,7.0593510742E3,-20.640179688E3,4.7721728516E3,11.72059082E3,-20.373576172E3,5.3434365234E3
2.5895448079E-3,5.5845961914E3,-20.507539062E3,4.3467456055E3,14.134928711E3,-20.423798828E3,5.0074091797E3,7.2746220703E3,-20.57621875E3,4.4805756836E3,12.324833311E-3,-19.303454086E-3,5.989711266E-3,52.94688797E0,-22.252285853E-3,2.5787819177E-3,6.6408659332E-3,-20.550467074E-3,4.4304262847E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,7.2746220703E3,-20.57621875E3,4.4805756836E3,11.953265625E3,-20.291597656E3,5.0372387695E3
2.6395448079E-3,5.7973071289E3,-20.44621875E3,4.0647697754E3,14.363651367E3,-20.334033203E3,4.6817265625E3,7.4847280273E3,-20.508660156E3,4.1843886719E3,12.548047118E-3,-19.220376387E-3,5.6802085601E-3,56.199840546E0,-22.259010002E-3,2.2341411095E-3,6.8519501947E-3,-20.485246554E-3,4.1395691223E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,7.4847280273E3,-20.508660156E3,4.1843886719E3,12.180536133E3,-20.204525391E3,4.7274790039E3
2.6895448079E-3,6.0076450195E3,-20.379699219E3,3.781684082E3,14.588168945E3,-20.238740234E3,4.3542905273E3,7.6903095703E3,-20.437185547E3,3.8841220703E3,12.76679989E-3,-19.131798297E-3,5.3679831326E-3,59.432945251E0,-22.260677069E-3,1.8890007632E-3,7.0593170822E-3,-20.415632054E-3,3.8457454648E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,7.6903095703E3,-20.437185547E3,3.8841220703E3,12.402289062E3,-20.112697266E3,4.4141103516E3
2.7395448079E-3,6.2156816406E3,-20.307816406E3,3.4975095215E3,14.808402344E3,-20.138050781E3,4.0251264648E3,7.8921489258E3,-20.361441406E3,3.5804294434E3,12.981310487E-3,-19.037894905E-3,5.053284578E-3,62.643184662E0,-22.256948054E-3,1.5433843946E-3,7.2634811513E-3,-20.341334864E-3,3.5493723117E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,7.8921489258E3,-20.361441406E3,3.5804294434E3,12.618514648E3,-20.016511719E3,4.0971708984E3
2.7895448079E-3,6.421527832E3,-20.230423828E3,3.212234375E3,15.024307617E3,-20.032140625E3,3.6942890625E3,8.0910986328E3,-20.281054688E3,3.2740522461E3,13.191859238E-3,-18.938889727E-3,4.736400675E-3,65.828117371E0,-22.247456014E-3,1.1972922366E-3,7.4650184251E-3,-20.262071863E-3,3.2509083394E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,8.0910986328E3,-20.281054688E3,3.2740522461E3,12.829297852E3,-19.916382812E3,3.7767802734E3
2.8395448079E-3,6.6253222656E3,-20.147402344E3,2.9258178711E3,15.235875E3,-19.921214844E3,3.3618583984E3,8.2880146484E3,-20.195683594E3,2.9657648926E3,13.398764655E-3,-18.835049123E-3,4.4176499359E-3,68.985977173E0,-22.231826559E-3,850.70444038E-6,7.6645147055E-3,-20.177582279E-3,2.9508227017E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,8.2880146484E3,-20.195683594E3,2.9657648926E3,13.03481543E3,-19.812730469E3,3.4531333008E3
2.8895448079E-3,6.8272167969E3,-20.058679688E3,2.6381982422E3,15.443125977E3,-19.805490234E3,3.0279377441E3,8.4836894531E3,-20.105037109E3,2.6563215332E3,13.602355495E-3,-18.726665527E-3,4.0973532014E-3,72.115745544E0,-22.209716961E-3,503.58491717E-6,7.8625222668E-3,-20.087659359E-3,2.649562899E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,8.4836894531E3,-20.105037109E3,2.6563215332E3,13.235320312E3,-19.705927734E3,3.1264931641E3
2.9395448079E-3,7.0273642578E3,-19.964222656E3,2.3493005371E3,15.646105469E3,-19.685197266E3,2.6926503906E3,8.6787978516E3,-20.008912109E3,2.3464123535E3,13.80295679E-3,-18.614038825E-3,3.7758310791E-3,75.217155457E0,-22.180834785E-3,155.88582028E-6,8.0595212057E-3,-19.99215968E-3,2.3475326598E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,8.6787978516E3,-20.008912109E3,2.3464123535E3,13.431132812E3,-19.596289062E3,2.7971853027E3
2.9895448079E-3,7.2259047852E3,-19.864050781E3,2.0590505371E3,15.84487793E3,-19.560550781E3,2.3561367188E3,8.8738574219E3,-19.907199219E3,2.0366270752E3,14.000860974E-3,-18.497468904E-3,3.4533825237E-3,78.290603638E0,-22.144971415E-3,-192.44712894E-6,8.2558868453E-3,-19.891025499E-3,2.045072848E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,8.8738574219E3,-19.907199219E3,2.0366270752E3,13.622625977E3,-19.484037109E3,2.4655910645E3
3.0395448079E-3,7.4229594727E3,-19.758240234E3,1.7673857422E3,16.039520508E3,-19.431751953E3,2.0185507812E3,9.0691972656E3,-19.799896484E3,1.7274315186E3,14.196318574E-3,-18.377233297E-3,3.1302846037E-3,81.337089539E0,-22.10201323E-3,-541.46855837E-6,8.4518706426E-3,-19.784284756E-3,1.7424508696E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,9.0691972656E3,-19.799896484E3,1.7274315186E3,13.810208984E3,-19.369289062E3,2.1321408691E3
3.0895448079E-3,7.6186186523E3,-19.646908203E3,1.4742685547E3,16.230119141E3,-19.29896875E3,1.6800581055E3,9.2649453125E3,-19.687117188E3,1.4191512451E3,14.389517717E-3,-18.253583461E-3,2.8067822568E-3,84.358024597E0,-22.051958367E-3,-891.22686768E-6,8.6475852877E-3,-19.672049209E-3,1.4398563653E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,9.2649453125E3,-19.687117188E3,1.4191512451E3,13.994310547E3,-19.252048828E3,1.7973068848E3
3.1395448079E-3,7.8129414062E3,-19.530224609E3,1.1796970215E3,16.416759766E3,-19.162330078E3,1.340833374E3,9.4610244141E3,-19.569074219E3,1.1119663086E3,14.580575749E-3,-18.126724288E-3,2.483087359E-3,87.35509491E0,-21.99492231E-3,-1.2417573016E-3,8.8430065662E-3,-19.554516301E-3,1.1374009773E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,9.4610244141E3,-19.569074219E3,1.1119663086E3,14.175360352E3,-19.132207031E3,1.4615909424E3
3.1895448079E-3,8.0059492188E3,-19.408396484E3,883.71307373E0,16.599519531E3,-19.021927734E3,1.0010586548E3,9.6571660156E3,-19.446070312E3,805.91314697E0,14.769531786E-3,-17.996815965E-3,2.159376163E-3,90.330047607E0,-21.931130439E-3,-1.5930746449E-3,9.0379733592E-3,-19.43195425E-3,835.12341371E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,9.6571660156E3,-19.446070312E3,805.91314697E0,14.353765625E3,-19.009548828E3,1.1255114746E3
3.2395448079E-3,8.1976289062E3,-19.281660156E3,586.40582275E0,16.778470703E3,-18.877806641E3,660.92077637E0,9.8529296875E3,-19.318474609E3,500.89419556E0,14.956342988E-3,-17.863951623E-3,1.835786039E-3,93.284553528E0,-21.86091803E-3,-1.9451660337E-3,9.2322062701E-3,-19.304681569E-3,532.99596766E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,9.8529296875E3,-19.318474609E3,500.89419556E0,14.529889648E3,-18.883775391E3,789.58544922E0
3.2895448079E-3,8.3879306641E3,-19.150277344E3,287.91186523E0,16.953664062E3,-18.729966797E3,320.60736084E0,10.047732422E3,-19.186693359E3,196.69465637E0,15.140885487E-3,-17.728161067E-3,1.512419316E-3,96.22000885E0,-21.784700453E-3,-2.2979844362E-3,9.4253215939E-3,-19.173050299E-3,230.93575146E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,10.047732422E3,-19.186693359E3,196.69465637E0,14.70402832E3,-18.754519531E3,454.3062439E0
3.3395448079E-3,8.5767675781E3,-19.014523438E3,-11.589990616E0,17.125130859E3,-18.578367188E3,-19.69603157E0,10.240894531E3,-19.051146484E3,-106.9940033E0,15.322955325E-3,-17.589397728E-3,1.1893355986E-3,99.137420654E0,-21.702963859E-3,-2.6514434721E-3,9.6168629825E-3,-19.037425518E-3,-71.183072578E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,10.240894531E3,-19.051146484E3,-106.9940033E0,14.876384766E3,-18.621375E3,120.12031555E0
3.3895448079E-3,8.7640244141E3,-18.874677734E3,-311.88729858E0,17.292875E3,-18.422935547E3,-359.81039429E0,10.431679688E3,-18.912222656E3,-410.54403687E0,15.502285212E-3,-17.447551712E-3,866.56177882E-6,102.03730774E0,-21.616227925E-3,-3.0054131057E-3,9.8063256592E-3,-18.898157403E-3,-373.51346691E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,10.431679688E3,-18.912222656E3,-410.54403687E0,15.047058594E3,-18.483919922E3,-212.59686279E0
3.4395448079E-3,8.9495517578E3,-18.731017578E3,-612.7454834E0,17.456873047E3,-18.263564453E3,-699.56890869E0,10.619348633E3,-18.770255859E3,-714.35565186E0,15.678549185E-3,-17.302427441E-3,544.08429423E-6,104.91964722E0,-21.525029093E-3,-3.3597187139E-3,9.9931927398E-3,-18.755555153E-3,-676.21760536E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,10.619348633E3,-18.770255859E3,-714.35565186E0,15.216023438E3,-18.341742188E3,-543.56188965E0
3.4895448079E-3,9.1331796875E3,-18.583806641E3,-913.92077637E0,17.617070312E3,-18.100123047E3,-1.0388223877E3,10.803214844E3,-18.625488281E3,-1.018817749E3,15.851384029E-3,-17.153780907E-3,221.8640584E-6,107.78385925E0,-21.429881454E-3,-3.7141423672E-3,10.176970623E-3,-18.60987395E-3,-979.44715526E-6,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,10.803214844E3,-18.625488281E3,-1.018817749E3,15.383134766E3,-18.194460938E3,-872.59960938E0
3.5395448079E-3,9.3147138672E3,-18.433287109E3,-1.2151726074E3,17.773380859E3,-17.932466797E3,-1.3774440918E3,10.98269043E3,-18.478050781E3,-1.3242677002E3,16.0204079E-3,-17.001304775E-3,-100.1679484E-6,110.62880707E0,-21.33125253E-3,-4.0684277192E-3,10.357219726E-3,-18.461279571E-3,-1.2833228102E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,10.98269043E3,-18.478050781E3,-1.3242677002E3,15.548125977E3,-18.041740234E3,-1.1996507568E3
3.5895448079E-3,9.493953125E3,-18.279669922E3,-1.5162749023E3,17.925693359E3,-17.760439453E3,-1.7153328857E3,11.157332031E3,-18.327931641E3,-1.6309536133E3,16.185242683E-3,-16.844658181E-3,-422.09168896E-6,113.45287323E0,-21.229540929E-3,-4.4222893193E-3,10.533586144E-3,-18.309850246E-3,-1.5879146522E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,11.157332031E3,-18.327931641E3,-1.6309536133E3,15.710628906E3,-17.883292969E3,-1.5247713623E3
3.6395448079E-3,9.6706894531E3,-18.123119141E3,-1.8170240479E3,18.073871094E3,-17.583886719E3,-2.0524160156E3,11.326875977E3,-18.174986328E3,-1.9390018311E3,16.345534474E-3,-16.68347232E-3,-743.99710866E-6,116.25403595E0,-21.125052124E-3,-4.7754216939E-3,10.705828667E-3,-18.155552447E-3,-1.893225708E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,11.326875977E3,-18.174986328E3,-1.9390018311E3,15.870201172E3,-17.718900391E3,-1.8481210938E3
3.6895448079E-3,9.8447236328E3,-17.963751953E3,-2.1172443848E3,18.217755859E3,-17.40265625E3,-2.3886496582E3,11.491253906E3,-18.018919922E3,-2.2483950195E3,16.500975937E-3,-16.517387703E-3,-1.0659660911E-3,119.02996826E0,-21.017977968E-3,-5.1275137812E-3,10.873829015E-3,-17.998248339E-3,-2.1991790272E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,11.491253906E3,-18.018919922E3,-2.2483950195E3,16.026355469E3,-17.548390625E3,-2.1699423828E3
3.7395448079E-3,10.015875E3,-17.801619141E3,-2.4167895508E3,18.357185547E3,-17.216611328E3,-2.7240161133E3,11.650602539E3,-17.8593125E3,-2.5589609375E3,16.65131934E-3,-16.346057877E-3,-1.3880652841E-3,121.77812958E0,-20.908400416E-3,-5.4782638326E-3,11.037603952E-3,-17.837693915E-3,-2.505612094E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,11.650602539E3,-17.8593125E3,-2.5589609375E3,16.178597656E3,-17.37165625E3,-2.4905327148E3
3.7895448079E-3,10.183991211E3,-17.636695312E3,-2.7155422363E3,18.491994141E3,-17.025638672E3,-3.0585187988E3,11.805244141E3,-17.695630859E3,-2.8703742676E3,16.796398908E-3,-16.169177368E-3,-1.7103353748E-3,124.49591827E0,-20.796271041E-3,-5.8273938484E-3,11.197300628E-3,-17.673548311E-3,-2.8122777585E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,11.805244141E3,-17.695630859E3,-2.8703742676E3,16.32646875E3,-17.188636719E3,-2.8102104492E3
3.8395448079E-3,10.348957031E3,-17.468886719E3,-3.013409668E3,18.622027344E3,-16.829648438E3,-3.392175293E3,11.955666016E3,-17.527275391E3,-3.1821721191E3,16.936130822E-3,-15.986511484E-3,-2.0327791572E-3,127.18074036E0,-20.681427792E-3,-6.1746621504E-3,11.353177018E-3,-17.50539802E-3,-3.1188519206E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,11.955666016E3,-17.527275391E3,-3.1821721191E3,16.469576172E3,-16.999328125E3,-3.1292814941E3
3.8895448079E-3,10.510698242E3,-17.298013672E3,-3.3103208008E3,18.747150391E3,-16.628583984E3,-3.7250100098E3,12.102472656E3,-17.353603516E3,-3.4937814941E3,17.070518807E-3,-15.797900036E-3,-2.3553620558E-3,129.83016968E0,-20.56359686E-3,-6.5198764205E-3,11.505585164E-3,-17.332775518E-3,-3.4249494784E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,12.102472656E3,-17.353603516E3,-3.4937814941E3,16.607626953E3,-16.803773438E3,-3.4480046387E3
3.9395448079E-3,10.669189453E3,-17.123830078E3,-3.6062194824E3,18.867253906E3,-16.422429688E3,-4.0570441895E3,12.246338867E3,-17.173990234E3,-3.8045563965E3,17.199650407E-3,-15.603291802E-3,-2.677999204E-3,132.44197083E0,-20.442403853E-3,-6.8628992885E-3,11.654936709E-3,-17.155200243E-3,-3.7301462144E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,12.246338867E3,-17.173990234E3,-3.8045563965E3,16.740445312E3,-16.602074219E3,-3.7665668945E3
3.9895448079E-3,10.824448242E3,-16.946027344E3,-3.9010625E3,18.982263672E3,-16.211210938E3,-4.3882856445E3,12.387944336E3,-16.987861328E3,-4.1138227539E3,17.323682085E-3,-15.402729623E-3,-3.0005683657E-3,135.01428223E0,-20.317398012E-3,-7.2036506608E-3,11.801661924E-3,-16.972193494E-3,-4.0340046398E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,12.387944336E3,-16.987861328E3,-4.1138227539E3,16.867972656E3,-16.394388672E3,-4.0850625E3
4.0395448079E-3,10.976526367E3,-16.764248047E3,-4.1948149414E3,19.092146484E3,-15.995000977E3,-4.7187216797E3,12.527920898E3,-16.794753906E3,-4.4209272461E3,17.442829907E-3,-15.196384862E-3,-3.3229002729E-3,137.54553223E0,-20.188065246E-3,-7.5421086513E-3,11.946178041E-3,-16.783336177E-3,-4.3361028656E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,12.527920898E3,-16.794753906E3,-4.4209272461E3,16.99028125E3,-16.180943359E3,-4.4034838867E3
4.0895448079E-3,11.125508789E3,-16.578113281E3,-4.487449707E3,19.196902344E3,-15.773919922E3,-5.0483129883E3,12.666791992E3,-16.594351562E3,-4.7252856445E3,17.557341605E-3,-14.984530397E-3,-3.644797951E-3,140.03459167E0,-20.053856075E-3,-7.8782988712E-3,12.088840827E-3,-16.588285565E-3,-4.6360655688E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,12.666791992E3,-16.594351562E3,-4.7252856445E3,17.107539062E3,-15.96202832E3,-4.7217231445E3
4.1395448079E-3,11.271493164E3,-16.387238281E3,-4.7789438477E3,19.296572266E3,-15.548131836E3,-5.3769887695E3,12.804922852E3,-16.386523438E3,-5.0264267578E3,17.667485401E-3,-14.767549932E-3,-3.9660334587E-3,142.48074341E0,-19.914209843E-3,-8.2122860476E-3,12.22991664E-3,-16.386816278E-3,-4.9335896038E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,12.804922852E3,-16.386523438E3,-5.0264267578E3,17.219998047E3,-15.738E3,-5.0395795898E3
4.1895448079E-3,11.414580078E3,-16.191265625E3,-5.0692807617E3,19.391226562E3,-15.317841797E3,-5.7046459961E3,12.942486328E3,-16.171344727E3,-5.3240273438E3,17.773510888E-3,-14.545905404E-3,-4.2863688432E-3,144.88365173E0,-19.768578932E-3,-8.5441591218E-3,12.369552627E-3,-16.178840771E-3,-5.2284672856E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,12.942486328E3,-16.171344727E3,-5.3240273438E3,17.327958984E3,-15.509273438E3,-5.3567792969E3
4.2395448079E-3,11.554863281E3,-15.989876953E3,-5.3584458008E3,19.480958984E3,-15.083289062E3,-6.0311513672E3,13.079442383E3,-15.949105469E3,-5.6179370117E3,17.87564531E-3,-14.320129529E-3,-4.6055600978E-3,147.24333191E0,-19.61645484E-3,-8.8740130886E-3,12.507756241E-3,-15.964420512E-3,-5.5205989629E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,13.079442383E3,-15.949105469E3,-5.6179370117E3,17.431740234E3,-15.276310547E3,-5.6729946289E3
4.2895448079E-3,11.692414062E3,-15.782821289E3,-5.6464257812E3,19.565873047E3,-14.844737305E3,-6.3563447266E3,13.215537109E3,-15.720303711E3,-5.9081860352E3,17.974061891E-3,-14.090785757E-3,-4.9233720638E-3,149.56013489E0,-19.457390532E-3,-9.2019364238E-3,12.644396164E-3,-15.743775293E-3,-5.8099976741E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,13.215537109E3,-15.720303711E3,-5.9081860352E3,17.531638672E3,-15.039602539E3,-5.9878740234E3
4.3395448079E-3,11.827274414E3,-15.569927734E3,-5.9332041016E3,19.646080078E3,-14.602460938E3,-6.6800493164E3,13.350317383E3,-15.485614258E3,-6.1949770508E3,18.068876117E-3,-13.858439401E-3,-5.2395886742E-3,151.83462524E0,-19.291019067E-3,-9.5279905945E-3,12.779206969E-3,-15.517259948E-3,-6.0967844911E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,13.350317383E3,-15.485614258E3,-6.1949770508E3,17.627908203E3,-14.799640625E3,-6.3010644531E3
4.3895448079E-3,11.959457031E3,-15.351113281E3,-6.2187543945E3,19.721675781E3,-14.356735352E3,-7.0020766602E3,13.483171875E3,-15.245848633E3,-6.4786645508E3,18.160123378E-3,-13.623623177E-3,-5.5540180765E-3,154.06758118E0,-19.117079675E-3,-9.8521970212E-3,12.91181054E-3,-15.285352245E-3,-6.3811712898E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,13.483171875E3,-15.245848633E3,-6.4786645508E3,17.720730469E3,-14.556895508E3,-6.6122392578E3
4.4395448079E-3,12.088941406E3,-15.126389648E3,-6.5030351562E3,19.792740234E3,-14.107821289E3,-7.3222373047E3,13.613380859E3,-15.001889648E3,-6.75971875E3,18.247772008E-3,-13.386799023E-3,-5.8665098622E-3,156.25979614E0,-18.935421482E-3,-10.174529627E-3,13.041747734E-3,-15.048607253E-3,-6.6634360701E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,13.613380859E3,-15.001889648E3,-6.75971875E3,17.810201172E3,-14.311786133E3,-6.9211166992E3
4.4895448079E-3,12.215680664E3,-14.895855469E3,-6.7859814453E3,19.859328125E3,-13.855950195E3,-7.6403510742E3,13.740172852E3,-14.754628906E3,-7.0386772461E3,18.331708387E-3,-13.148334809E-3,-6.1769462191E-3,158.41210938E0,-18.74601841E-3,-10.494906455E-3,13.168521225E-3,-14.807619154E-3,-6.9438903593E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,13.740172852E3,-14.754628906E3,-7.0386772461E3,17.896316406E3,-14.064651367E3,-7.2274799805E3
4.5395448079E-3,12.339609375E3,-14.659689453E3,-7.0675E3,19.921458984E3,-13.60131543E3,-7.9562558594E3,13.862793945E3,-14.504893555E3,-7.3160952148E3,18.411764875E-3,-12.908468023E-3,-6.485261023E-3,160.52528381E0,-18.548974767E-3,-10.813188739E-3,13.291633688E-3,-14.562972821E-3,-7.2228461504E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,13.862793945E3,-14.504893555E3,-7.3160952148E3,17.978974609E3,-13.815734375E3,-7.5311850586E3
4.5895448079E-3,12.460648438E3,-14.418133789E3,-7.3474628906E3,19.979115234E3,-13.344064453E3,-8.2698125E3,13.980571289E3,-14.253378906E3,-7.5924912109E3,18.487714231E-3,-12.66730763E-3,-6.7914216779E-3,162.59994507E0,-18.344510347E-3,-11.129181832E-3,13.410635293E-3,-14.315193519E-3,-7.5005800463E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,13.980571289E3,-14.253378906E3,-7.5924912109E3,18.057988281E3,-13.56515918E3,-7.8321669922E3
4.6395448079E-3,12.578722656E3,-14.171478516E3,-7.6257050781E3,20.032248047E3,-13.084288086E3,-8.5809140625E3,14.09296582E3,-14.000594727E3,-7.8682998047E3,18.559299409E-3,-12.424802408E-3,-7.0954440162E-3,164.63650513E0,-18.132967874E-3,-11.442644522E-3,13.52516003E-3,-14.064707793E-3,-7.7773015946E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,14.09296582E3,-14.000594727E3,-7.8682998047E3,18.133097656E3,-13.312933594E3,-8.1304365234E3
4.6895448079E-3,12.693763672E3,-13.920043945E3,-7.9020273438E3,20.080769531E3,-12.822023438E3,-8.8894853516E3,14.199617188E3,-13.746819336E3,-8.1438295898E3,18.626250327E-3,-12.180778198E-3,-7.3973699473E-3,166.63520813E0,-17.914779484E-3,-11.753297411E-3,13.634958304E-3,-13.811810873E-3,-8.0531286076E-3,11.035540039E3,14.867210938E3,13.731477539E3,13.192416016E3,14.788825195E3,14.636766602E3,14.199617188E3,-13.746819336E3,-8.1438295898E3,18.203988281E3,-13.058944336E3,-8.4260742188E3
